input,output,word_count,query_type,difficulty
players who averaged at least 10 ppg in every season of their career min 10 seasons 50 games each,"SELECT p.player_name, COUNT(*) AS seasons FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.gp >= 50 AND ps.pts >= 10 GROUP BY p.player_name HAVING COUNT(*) >= 10 ORDER BY seasons DESC;",19,other,hard
players who averaged at least 20 ppg in every season of their career min 5 seasons 50 games each,"SELECT p.player_name, COUNT(*) AS seasons FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.gp >= 50 AND ps.pts >= 20 GROUP BY p.player_name HAVING COUNT(*) = (SELECT COUNT(*) FROM player_season ps2 WHERE ps2.player_id = p.player_id AND ps2.gp >= 50) AND COUNT(*) >= 5 ORDER BY seasons DESC;",19,other,hard
players who never had a season below 10 ppg min 50 games and at least 8 seasons,SELECT p.player_name FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.gp >= 50 GROUP BY p.player_name HAVING MIN(ps.pts) >= 10 AND COUNT(*) >= 8 ORDER BY p.player_name;,17,other,hard
players who had at least one season with over 2500 total points,"SELECT p.player_name, pg.pts, pg.season_id FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.pts >= 2500 ORDER BY pg.pts DESC;",12,other,medium
players who had at least one season with over 1000 total rebounds,"SELECT p.player_name, pg.reb, pg.season_id FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.reb >= 1000 ORDER BY pg.reb DESC;",12,other,medium
players who had at least one season with over 900 total assists,"SELECT p.player_name, pg.ast, pg.season_id FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.ast >= 900 ORDER BY pg.ast DESC;",12,other,medium
players with at least one season of over 200 steals,"SELECT p.player_name, pg.stl, pg.season_id FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.stl >= 200 ORDER BY pg.stl DESC;",10,other,medium
players who shot over 50 percent from three in a season min 150 attempts,"SELECT p.player_name, pg.fg3_pct, pg.fg3a, pg.season_id FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.fg3_pct >= 0.50 AND pg.fg3a >= 150 ORDER BY pg.fg3_pct DESC;",14,other,medium
players who shot under 30 percent from three in a season min 150 attempts,"SELECT p.player_name, pg.fg3_pct, pg.fg3a, pg.season_id FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.fg3_pct < 0.30 AND pg.fg3a >= 150 ORDER BY pg.fg3_pct ASC LIMIT 10;",14,other,medium
players who shot under 60 percent from the free throw line in a season min 200 attempts,"SELECT p.player_name, pg.ft_pct, pg.fta, pg.season_id FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.ft_pct < 0.60 AND pg.fta >= 200 ORDER BY pg.ft_pct ASC LIMIT 10;",17,other,medium
players with negative plus minus for their entire career min 400 games,"SELECT p.player_name, SUM(pg.plus_minus) AS career_pm FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id GROUP BY p.player_name HAVING SUM(pg.gp) >= 400 AND SUM(pg.plus_minus) < 0 ORDER BY career_pm ASC LIMIT 10;",12,comparison,hard
top 5 players by total plus minus all time min 400 games career,"SELECT p.player_name, SUM(pg.plus_minus) AS career_pm FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id GROUP BY p.player_name HAVING SUM(pg.gp) >= 400 ORDER BY career_pm DESC LIMIT 5;",13,ranking,hard
players who improved their net rating the most from one season to the next min 40 games both seasons,"SELECT p.player_name, ps2.season_id, ps2.net_rating - ps1.net_rating AS improvement FROM player p JOIN player_season ps1 ON p.player_id = ps1.player_id JOIN player_season ps2 ON p.player_id = ps2.player_id AND ps2.season_id = ps1.season_id + 1 WHERE ps1.gp >= 40 AND ps2.gp >= 40 ORDER BY improvement DESC LIMIT 10;",19,trend,hard
players who had the biggest drop in net rating from one season to the next min 40 games both seasons,"SELECT p.player_name, ps2.season_id, ps1.net_rating - ps2.net_rating AS net_rating_drop FROM player p JOIN player_season ps1 ON p.player_id = ps1.player_id JOIN player_season ps2 ON p.player_id = ps2.player_id AND ps2.season_id = ps1.season_id + 1 WHERE ps1.gp >= 40 AND ps2.gp >= 40 ORDER BY net_rating_drop DESC LIMIT 10;",20,other,hard
players who improved their three point percentage the most from one season to the next min 100 attempts both,"SELECT p.player_name, pg2.season_id, pg2.fg3_pct - pg1.fg3_pct AS improvement FROM player p JOIN player_general_traditional_total pg1 ON p.player_id = pg1.player_id JOIN player_general_traditional_total pg2 ON p.player_id = pg2.player_id AND pg2.season_id = pg1.season_id + 1 WHERE pg1.fg3a >= 100 AND pg2.fg3a >= 100 ORDER BY improvement DESC LIMIT 10;",19,trend,hard
players who had more wins than losses in every season of their career min 8 seasons 50 games each,"SELECT p.player_name, COUNT(*) AS seasons FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.gp >= 50 GROUP BY p.player_name HAVING MIN(pg.w_pct) > 0.5 AND COUNT(*) >= 8 ORDER BY seasons DESC;",19,comparison,hard
players who were on a winning team in 2015 and still in the league in 2022 min 50 games both seasons,SELECT p.player_name FROM player p JOIN player_general_traditional_total pg15 ON p.player_id = pg15.player_id AND pg15.season_id = 22014 JOIN player_general_traditional_total pg22 ON p.player_id = pg22.player_id AND pg22.season_id = 22021 WHERE pg15.w_pct >= 0.5 AND pg15.gp >= 50 AND pg22.gp >= 50 ORDER BY p.player_name;,21,other,hard
players who went from a losing team to a winning team from 2019 to 2020 min 50 games each,"SELECT p.player_name, pg19.w_pct AS old_win_pct, pg20.w_pct AS new_win_pct FROM player p JOIN player_general_traditional_total pg19 ON p.player_id = pg19.player_id AND pg19.season_id = 22018 JOIN player_general_traditional_total pg20 ON p.player_id = pg20.player_id AND pg20.season_id = 22019 WHERE pg19.w_pct < 0.5 AND pg20.w_pct >= 0.5 AND pg19.gp >= 50 AND pg20.gp >= 50 AND pg19.team_id != pg20.team_id ORDER BY pg20.w_pct DESC;",19,other,hard
players who played in the 2000s and averaged over 25 ppg in at least one season min 50 games,"SELECT DISTINCT p.player_name, ps.pts, ps.season_id FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id BETWEEN 21999 AND 22009 AND ps.pts >= 25 AND ps.gp >= 50 ORDER BY ps.pts DESC;",19,other,medium
players who played in the 2010s and averaged over 30 ppg in at least one season min 50 games,"SELECT DISTINCT p.player_name, ps.pts, ps.season_id FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id BETWEEN 22009 AND 22019 AND ps.pts >= 30 AND ps.gp >= 50 ORDER BY ps.pts DESC;",19,other,medium
players who scored over 20 ppg in the 90s and still scored over 15 ppg in the 2000s min 50 games each,SELECT DISTINCT p.player_name FROM player p JOIN player_season ps90 ON p.player_id = ps90.player_id JOIN player_season ps00 ON p.player_id = ps00.player_id WHERE ps90.season_id BETWEEN 21989 AND 21999 AND ps00.season_id BETWEEN 21999 AND 22009 AND ps90.pts >= 20 AND ps00.pts >= 15 AND ps90.gp >= 50 AND ps00.gp >= 50;,22,comparison,hard
players from kentucky who averaged over 15 ppg in a season min 50 games,"SELECT DISTINCT p.player_name, ps.pts, ps.season_id FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.college = 'Kentucky' AND ps.pts >= 15 AND ps.gp >= 50 ORDER BY ps.pts DESC;",14,other,medium
players from north carolina who averaged over 15 ppg in a season min 50 games,"SELECT DISTINCT p.player_name, ps.pts, ps.season_id FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.college = 'North Carolina' AND ps.pts >= 15 AND ps.gp >= 50 ORDER BY ps.pts DESC;",15,comparison,hard
players from kansas who made the nba and their career points total,"SELECT p.player_name, SUM(pg.pts) AS career_pts FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.college = 'Kansas' GROUP BY p.player_name ORDER BY career_pts DESC LIMIT 10;",12,other,hard
players from indiana who made it to the nba,"SELECT player_name, draft_year FROM player WHERE college = 'Indiana' ORDER BY draft_year DESC;",9,other,easy
players from villanova in the nba and their career points,"SELECT p.player_name, SUM(pg.pts) AS career_pts FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.college = 'Villanova' GROUP BY p.player_name ORDER BY career_pts DESC;",10,other,medium
players from arizona who made the nba,"SELECT player_name, draft_year, draft_number FROM player WHERE college = 'Arizona' ORDER BY draft_year DESC;",7,other,easy
players from syracuse in the nba and their career stats,"SELECT p.player_name, SUM(pg.pts) AS career_pts, SUM(pg.ast) AS career_ast FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.college = 'Syracuse' GROUP BY p.player_name ORDER BY career_pts DESC;",10,other,medium
players from florida in the nba,"SELECT player_name, draft_year FROM player WHERE college = 'Florida' ORDER BY draft_year DESC;",6,comparison,medium
which college produced the most players who averaged over 15 ppg in a season min 50 games,"SELECT p.college, COUNT(DISTINCT p.player_id) AS num_players FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.pts >= 15 AND ps.gp >= 50 AND p.college IS NOT NULL AND p.college != '' GROUP BY p.college ORDER BY num_players DESC LIMIT 10;",17,other,hard
average career scoring by college attended min 5 players from that college 200 games each,"SELECT p.college, AVG(career_stats.avg_pts) AS college_avg_pts FROM player p JOIN (SELECT player_id, AVG(pts) AS avg_pts FROM player_season GROUP BY player_id HAVING SUM(gp) >= 200) career_stats ON p.player_id = career_stats.player_id WHERE p.college IS NOT NULL AND p.college != '' GROUP BY p.college HAVING COUNT(*) >= 5 ORDER BY college_avg_pts DESC LIMIT 10;",15,comparison,hard
how many players from europe have played in the nba,"SELECT COUNT(*) AS num_players FROM player WHERE country IN ('Spain', 'France', 'Germany', 'Serbia', 'Croatia', 'Slovenia', 'Greece', 'Italy', 'Lithuania', 'Turkey', 'Montenegro', 'Bosnia and Herzegovina', 'Latvia', 'Russia');",10,count,medium
top 5 european countries by number of nba players all time,"SELECT country, COUNT(*) AS num_players FROM player WHERE country IN ('Spain', 'France', 'Germany', 'Serbia', 'Croatia', 'Slovenia', 'Greece', 'Italy', 'Lithuania', 'Turkey', 'Montenegro', 'Bosnia and Herzegovina', 'Latvia', 'Russia') GROUP BY country ORDER BY num_players DESC LIMIT 5;",11,count,hard
best european player by career ppg average min 300 games,"SELECT p.player_name, p.country, AVG(ps.pts) AS avg_pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE p.country IN ('Spain', 'France', 'Germany', 'Serbia', 'Croatia', 'Slovenia', 'Greece', 'Italy', 'Lithuania', 'Turkey', 'Montenegro', 'Bosnia and Herzegovina', 'Latvia', 'Russia') GROUP BY p.player_name, p.country HAVING SUM(ps.gp) >= 300 ORDER BY avg_pts DESC LIMIT 5;",10,other,hard
players from africa who have played in the nba,"SELECT player_name, country, draft_year FROM player WHERE country IN ('Nigeria', 'Cameroon', 'Congo', 'Senegal', 'South Sudan', 'Egypt', 'Sudan', 'Angola', 'Mali', 'Ghana') ORDER BY country, draft_year;",9,other,medium
players from south america in the nba,"SELECT player_name, country, draft_year FROM player WHERE country IN ('Brazil', 'Argentina', 'Venezuela', 'Colombia', 'Uruguay', 'Chile', 'Peru') ORDER BY country, draft_year;",7,other,medium
what pick was dirk nowitzki drafted,"SELECT player_name, draft_year, draft_round, draft_number FROM player WHERE player_name = 'Dirk Nowitzki';",6,other,easy
what pick was paul pierce drafted,"SELECT player_name, draft_year, draft_round, draft_number FROM player WHERE player_name = 'Paul Pierce';",6,other,easy
what pick was vince carter drafted,"SELECT player_name, draft_year, draft_round, draft_number FROM player WHERE player_name = 'Vince Carter';",6,other,easy
what pick was dwyane wade drafted,"SELECT player_name, draft_year, draft_round, draft_number FROM player WHERE player_name = 'Dwyane Wade';",6,other,easy
what pick was carmelo anthony drafted,"SELECT player_name, draft_year, draft_round, draft_number FROM player WHERE player_name = 'Carmelo Anthony';",6,other,easy
what pick was chris paul drafted,"SELECT player_name, draft_year, draft_round, draft_number FROM player WHERE player_name = 'Chris Paul';",6,other,easy
what pick was dwight howard drafted,"SELECT player_name, draft_year, draft_round, draft_number FROM player WHERE player_name = 'Dwight Howard';",6,other,easy
what pick was kevin garnett drafted,"SELECT player_name, draft_year, draft_round, draft_number FROM player WHERE player_name = 'Kevin Garnett';",6,other,easy
what pick was tracy mcgrady drafted,"SELECT player_name, draft_year, draft_round, draft_number FROM player WHERE player_name = 'Tracy McGrady';",6,other,easy
what pick was shaquille oneal drafted,"SELECT player_name, draft_year, draft_round, draft_number FROM player WHERE player_name = 'Shaquille O''Neal';",6,other,easy
all players drafted in 2003 and their career stats summary,"SELECT p.player_name, SUM(pg.pts) AS career_pts, SUM(pg.reb) AS career_reb, SUM(pg.ast) AS career_ast FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.draft_year = 2003 GROUP BY p.player_name ORDER BY career_pts DESC;",10,list,medium
all players drafted in 1996 and their career stats summary,"SELECT p.player_name, SUM(pg.pts) AS career_pts, SUM(pg.reb) AS career_reb, SUM(pg.ast) AS career_ast FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.draft_year = 1996 GROUP BY p.player_name ORDER BY career_pts DESC;",10,list,medium
all players drafted in 1999 and their career stats summary,"SELECT p.player_name, SUM(pg.pts) AS career_pts, SUM(pg.reb) AS career_reb, SUM(pg.ast) AS career_ast FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.draft_year = 1999 GROUP BY p.player_name ORDER BY career_pts DESC;",10,list,medium
which draft class has the most total career points summed across all players,"SELECT p.draft_year, SUM(pg.pts) AS total_pts FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.draft_year != 'Undrafted' GROUP BY p.draft_year ORDER BY total_pts DESC LIMIT 5;",13,list,hard
which draft class has the highest average career scoring min 10 players from that class min 200 games each,"SELECT p.draft_year, AVG(career.avg_pts) AS class_avg_pts FROM player p JOIN (SELECT player_id, AVG(pts) AS avg_pts FROM player_season GROUP BY player_id HAVING SUM(gp) >= 200) career ON p.player_id = career.player_id WHERE p.draft_year != 'Undrafted' GROUP BY p.draft_year HAVING COUNT(*) >= 10 ORDER BY class_avg_pts DESC LIMIT 5;",19,comparison,hard
players who were drafted in the first round and played fewer than 100 total career games,"SELECT p.player_name, p.draft_year, p.draft_number, SUM(pg.gp) AS career_gp FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.draft_round = '1' GROUP BY p.player_name, p.draft_year, p.draft_number HAVING SUM(pg.gp) < 100 ORDER BY CAST(p.draft_number AS INTEGER);",16,other,hard
biggest busts first round picks with fewest career games played min top 5 overall pick,"SELECT p.player_name, p.draft_year, p.draft_number, SUM(pg.gp) AS career_gp FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.draft_round = '1' AND CAST(p.draft_number AS INTEGER) <= 5 GROUP BY p.player_name, p.draft_year, p.draft_number ORDER BY career_gp ASC LIMIT 10;",15,ranking,hard
players who were drafted in the top 3 but averaged under 10 ppg for their career min 200 games,"SELECT p.player_name, p.draft_year, p.draft_number, AVG(ps.pts) AS avg_pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE CAST(p.draft_number AS INTEGER) <= 3 AND p.draft_round = '1' GROUP BY p.player_name, p.draft_year, p.draft_number HAVING SUM(ps.gp) >= 200 AND AVG(ps.pts) < 10 ORDER BY avg_pts ASC;",19,comparison,hard
